<html><body><pre>
Object   H     G    Epoch    M         Peri.      Node       Incl.        e           n         a                     NObs NOpp   Arc    r.m.s.       Orbit ID
A10a1Gd 21.7  0.15  K18BI  44.49829  105.07728  216.68960    4.92892  0.4328972  0.64424197   1.3277105                  4   1    0 days 0.23         NEOCPV0570
A10a1Gd 21.7  0.15  K18BI  42.65398  103.95375  217.67025    5.16555  0.4512233  0.62790468   1.3506420                  4   1    0 days 0.23         NEOCPV0571
A10a1Gd 21.7  0.15  K18BI  40.81376  102.93041  218.56677    5.40417  0.4695009  0.61083007   1.3756959                  4   1    0 days 0.23         NEOCPV0572
A10a1Gd 21.7  0.15  K18BI  38.98067  101.99472  219.38966    5.64474  0.4877307  0.59304688   1.4030615                  4   1    0 days 0.23         NEOCPV0573
A10a1Gd 21.7  0.15  K18BI  37.15725  101.13712  220.14706    5.88705  0.5059134  0.57458126   1.4329633                  4   1    0 days 0.23         NEOCPV0574
A10a1Gd 21.7  0.15  K18BI  35.34619  100.34847  220.84646    6.13098  0.5240497  0.55546650   1.4656518                  4   1    0 days 0.23         NEOCPV0575
A10a1Gd 21.7  0.15  K18BI  33.54942   99.62219  221.49386    6.37642  0.5421404  0.53572815   1.5014346                  4   1    0 days 0.23         NEOCPV0576
A10a1Gd 21.7  0.15  K18BI  31.76943   98.95121  222.09487    6.62328  0.5601865  0.51540489   1.5406490                  4   1    0 days 0.23         NEOCPV0577
A10a1Gd 21.7  0.15  K18BI  30.00828   98.32989  222.65431    6.87155  0.5781889  0.49453163   1.5837015                  4   1    0 days 0.23         NEOCPV0578
A10a1Gd 21.7  0.15  K18BI  28.26785   97.75403  223.17593    7.12102  0.5961486  0.47314351   1.6310757                  4   1    0 days 0.23         NEOCPV0579
A10a1Gd 21.7  0.15  K18BI  26.55009   97.21939  223.66343    7.37169  0.6140665  0.45128027   1.6833399                  4   1    0 days 0.23         NEOCPV0580
A10a1Gd 21.7  0.15  K18BI  24.85736   96.72128  224.12024    7.62355  0.6319438  0.42899125   1.7411536                  4   1    0 days 0.23         NEOCPV0581
A10a1Gd 21.7  0.15  K18BI  23.19131   96.25732  224.54886    7.87648  0.6497814  0.40631686   1.8053420                  4   1    0 days 0.23         NEOCPV0582
A10a1Gd 21.7  0.15  K18BI  21.55411   95.82414  224.95194    8.13051  0.6675805  0.38330885   1.8768813                  4   1    0 days 0.23         NEOCPV0583
A10a1Gd 21.7  0.15  K18BI  19.94775   95.41941  225.33150    8.38548  0.6853421  0.36001918   1.9569766                  4   1    0 days 0.23         NEOCPV0584
A10a1Gd 21.5  0.15  K18BI 346.67030   62.13592   69.80649    8.17198  0.6932788  0.23878946   2.5731155                  4   1    0 days 0.24         NEOCPV0585
A10a1Gd 21.5  0.15  K18BI 345.17865   61.74049   70.13496    7.97452  0.6704497  0.26226954   2.4171530                  4   1    0 days 0.24         NEOCPV0586
A10a1Gd 21.5  0.15  K18BI 343.64780   61.32081   70.48160    7.77647  0.6477269  0.28579861   2.2825973                  4   1    0 days 0.24         NEOCPV0587
A10a1Gd 21.5  0.15  K18BI 342.08113   60.87452   70.84798    7.57788  0.6251099  0.30929918   2.1654602                  4   1    0 days 0.24         NEOCPV0588
A10a1Gd 21.5  0.15  K18BI 340.48186   60.39909   71.23582    7.37877  0.6025982  0.33270034   2.0626896                  4   1    0 days 0.24         NEOCPV0589
A10a1Gd 21.5  0.15  K18BI 338.85300   59.89242   71.64678    7.17922  0.5801912  0.35593936   1.9719022                  4   1    0 days 0.24         NEOCPV0590
A10a1Gd 21.5  0.15  K18BI 337.19773   59.35095   72.08318    6.97921  0.5578886  0.37895439   1.8912318                  4   1    0 days 0.24         NEOCPV0591
A10a1Gd 21.5  0.15  K18BI 335.51913   58.77138   72.54729    6.77881  0.5356898  0.40168994   1.8191789                  4   1    0 days 0.24         NEOCPV0592
A10a1Gd 21.5  0.15  K18BI 333.82049   58.14943   73.04185    6.57808  0.5135945  0.42409164   1.7545385                  4   1    0 days 0.24         NEOCPV0593
A10a1Gd 21.5  0.15  K18BI 332.10505   57.48073   73.56988    6.37705  0.4916023  0.44611190   1.6963163                  4   1    0 days 0.24         NEOCPV0594
A10a1Gd 21.5  0.15  K18BI 330.37624   56.76021   74.13468    6.17579  0.4697130  0.46770520   1.6436951                  4   1    0 days 0.24         NEOCPV0595
A10a1Gd 21.5  0.15  K18BI 328.63789   55.98156   74.74029    5.97436  0.4479265  0.48882705   1.5959988                  4   1    0 days 0.24         NEOCPV0596
A10a1Gd 21.5  0.15  K18BI 326.89382   55.13870   75.39067    5.77290  0.4262426  0.50944096   1.5526497                  4   1    0 days 0.24         NEOCPV0597
A10a1Gd 21.5  0.15  K18BI 325.14888   54.22241   76.09138    5.57144  0.4046615  0.52950346   1.5131786                  4   1    0 days 0.24         NEOCPV0598
A10a1Gd 21.5  0.15  K18BI 323.40807   53.22353   76.84811    5.37011  0.3831835  0.54898076   1.4771728                  4   1    0 days 0.24         NEOCPV0599
A10a1Gd 21.5  0.15  K18BI 321.67711   52.13155   77.66705    5.16908  0.3618090  0.56784142   1.4442798                  4   1    0 days 0.24         NEOCPV0600
A10a1Gd 21.5  0.15  K18BI 319.96319   50.93227   78.55640    4.96845  0.3405390  0.58604982   1.4142071                  4   1    0 days 0.23         NEOCPV0601
A10a1Gd 21.5  0.15  K18BI 318.27422   49.61089   79.52446    4.76844  0.3193745  0.60358134   1.3866883                  4   1    0 days 0.23         NEOCPV0602
A10a1Gd 21.5  0.15  K18BI 316.62067   48.14720   80.58205    4.56923  0.2983176  0.62040321   1.3615075                  4   1    0 days 0.23         NEOCPV0603
A10a1Gd 21.5  0.15  K18BI 315.01521   46.51782   81.74107    4.37109  0.2773708  0.63648900   1.3384704                  4   1    0 days 0.23         NEOCPV0604
A10a1Gd 21.5  0.15  K18BI 313.47444   44.69269   83.01603    4.17435  0.2565376  0.65180843   1.3174154                  4   1    0 days 0.23         NEOCPV0605
A10a1Gd 21.5  0.15  K18BI 312.01932   42.63605   84.42300    3.97936  0.2358234  0.66634242   1.2981884                  4   1    0 days 0.23         NEOCPV0606
A10a1Gd 21.5  0.15  K18BI 310.67914   40.29962   85.98186    3.78662  0.2152355  0.68005921   1.2806729                  4   1    0 days 0.23         NEOCPV0607
A10a1Gd 21.5  0.15  K18BI 309.49423   37.62025   87.71643    3.59669  0.1947849  0.69292914   1.2647660                  4   1    0 days 0.24         NEOCPV0608
A10a1Gd 21.5  0.15  K18BI 308.51923   34.52306   89.64857    3.41016  0.1744875  0.70496294   1.2503316                  4   1    0 days 0.23         NEOCPV0609
A10a1Gd 21.5  0.15  K18BI 307.84268   30.88329   91.81475    3.22806  0.1543684  0.71608899   1.2373466                  4   1    0 days 0.23         NEOCPV0610
A10a1Gd 21.5  0.15  K18BI 307.59489   26.54052   94.24654    3.05132  0.1344673  0.72631054   1.2257103                  4   1    0 days 0.24         NEOCPV0611
A10a1Gd 21.5  0.15  K18BI 307.99945   21.22481   96.99034    2.88206  0.1148511  0.73551248   1.2154656                  4   1    0 days 0.24         NEOCPV0612
A10a1Gd 21.5  0.15  K18BI 309.43054   14.53371  100.07659    2.72144  0.0956409  0.74374180   1.2064831                  4   1    0 days 0.23         NEOCPV0613
A10a1Gd 21.5  0.15  K18BI 312.60987    5.70184  103.54943    2.57256  0.0770740  0.75086387   1.1988419                  4   1    0 days 0.24         NEOCPV0614
A10a1Gd 21.4  0.15  K18BI 318.99066  353.25565  107.43126    2.43856  0.0596689  0.75679751   1.1925674                  4   1    0 days 0.23         NEOCPV0615
A10a1Gd 21.4  0.15  K18BI 331.58241  334.19373  111.71805    2.32245  0.0446904  0.76147678   1.1876768                  4   1    0 days 0.24         NEOCPV0616
A10a1Gd 21.4  0.15  K18BI 354.78550  304.13820  116.39493    2.22228  0.0352321  0.76511573   1.1839080                  4   1    0 days 0.23         NEOCPV0617
A10a1Gd 21.4  0.15  K18BI  24.75468  266.65787  121.73804    2.11105  0.0358202  0.76954872   1.1793570                  4   1    0 days 0.23         NEOCPV0618
A10a1Gd 21.4  0.15  K18BI  46.60425  236.45045  127.91506    2.00245  0.0459705  0.77418573   1.1746431                  4   1    0 days 0.27         NEOCPV0619
A10a1Gd 21.5  0.15  K18BI  58.27024  215.68859  134.81949    1.91792  0.0610147  0.77804787   1.1707527                  4   1    0 days 0.29         NEOCPV0620
A10a1Gd 21.5  0.15  K18BI  64.16935  200.30836  142.10717    1.86978  0.0781197  0.78047546   1.1683238                  4   1    0 days 0.23         NEOCPV0621
A10a1Gd 21.5  0.15  K18BI  67.07760  187.78590  149.52947    1.85741  0.0961470  0.78156408   1.1672386                  4   1    0 days 0.23         NEOCPV0622
A10a1Gd 21.5  0.15  K18BI  68.34997  176.93836  156.91517    1.87761  0.1146251  0.78162113   1.1671818                  4   1    0 days 0.25         NEOCPV0623
A10a1Gd 21.5  0.15  K18BI  68.63898  167.40193  163.97696    1.92946  0.1333354  0.78056187   1.1682375                  4   1    0 days 0.23         NEOCPV0624
A10a1Gd 21.5  0.15  K18BI  68.30923  158.95495  170.57246    2.00953  0.1521655  0.77851706   1.1702823                  4   1    0 days 0.23         NEOCPV0625
A10a1Gd 21.5  0.15  K18BI  67.56165  151.52042  176.57876    2.11469  0.1710526  0.77546008   1.1733559                  4   1    0 days 0.23         NEOCPV0626
A10a1Gd 21.5  0.15  K18BI  66.52226  145.01282  181.95619    2.24130  0.1899592  0.77141045   1.1774588                  4   1    0 days 0.23         NEOCPV0627
A10a1Gd 21.5  0.15  K18BI  65.27626  139.31720  186.73517    2.38613  0.2088618  0.76642848   1.1825558                  4   1    0 days 0.24         NEOCPV0628
A10a1Gd 21.5  0.15  K18BI  63.87544  134.35708  190.94137    2.54602  0.2277451  0.76049328   1.1887005                  4   1    0 days 0.23         NEOCPV0629
A10a1Gd 21.5  0.15  K18BI  62.35995  130.02428  194.64359    2.71868  0.2465990  0.75363938   1.1958967                  4   1    0 days 0.23         NEOCPV0630
A10a1Gd 21.5  0.15  K18BI  60.75501  126.24314  197.89330    2.90180  0.2654164  0.74585026   1.2042083                  4   1    0 days 0.23         NEOCPV0631
A10a1Gd 21.5  0.15  K18BI  59.08215  122.92919  200.75425    3.09372  0.2841927  0.73715080   1.2136641                  4   1    0 days 0.23         NEOCPV0632
A10a1Gd 21.5  0.15  K18BI  57.35820  120.00984  203.28297    3.29313  0.3029244  0.72756958   1.2242958                  4   1    0 days 0.23         NEOCPV0633
A10a1Gd 21.5  0.15  K18BI  55.59306  117.43517  205.52064    3.49867  0.3216094  0.71709236   1.2361922                  4   1    0 days 0.23         NEOCPV0634
A10a1Gd 21.5  0.15  K18BI  53.79875  115.14642  207.51464    3.70975  0.3402461  0.70576441   1.2493848                  4   1    0 days 0.23         NEOCPV0635
A10a1Gd 21.5  0.15  K18BI  51.98145  113.10843  209.29507    3.92539  0.3588335  0.69358083   1.2639736                  4   1    0 days 0.23         NEOCPV0636
A10a1Gd 21.5  0.15  K18BI  50.14789  111.28477  210.89255    4.14511  0.3773713  0.68056238   1.2800416                  4   1    0 days 0.23         NEOCPV0637
A10a1Gd 21.5  0.15  K18BI  48.30419  109.64470  212.33253    4.36842  0.3958591  0.66673710   1.2976761                  4   1    0 days 0.23         NEOCPV0638
A10a1Gd 21.5  0.15  K18BI  46.45401  108.16640  213.63434    4.59483  0.4142969  0.65211171   1.3170069                  4   1    0 days 0.23         NEOCPV0639
A10a1Gd 21.5  0.15  K18BI  44.60206  106.82735  214.81662    4.82406  0.4326851  0.63671717   1.3381506                  4   1    0 days 0.23         NEOCPV0640
A10a1Gd 21.5  0.15  K18BI  42.75143  105.61087  215.89409    5.05585  0.4510240  0.62057029   1.3612631                  4   1    0 days 0.23         NEOCPV0641
A10a1Gd 21.5  0.15  K18BI  40.90547  104.50197  216.87936    5.28994  0.4693142  0.60369804   1.3865096                  4   1    0 days 0.23         NEOCPV0642
A10a1Gd 21.5  0.15  K18BI  39.06673  103.48857  217.78315    5.52611  0.4875562  0.58612184   1.4140913                  4   1    0 days 0.23         NEOCPV0643
A10a1Gd 21.5  0.15  K18BI  37.23821  102.55913  218.61493    5.76420  0.5057507  0.56787511   1.4442227                  4   1    0 days 0.23         NEOCPV0644
A10a1Gd 21.5  0.15  K18BI  35.42199  101.70491  219.38262    6.00409  0.5238986  0.54898208   1.4771704                  4   1    0 days 0.23         NEOCPV0645
A10a1Gd 21.5  0.15  K18BI  33.62053  100.91757  220.09320    6.24566  0.5420006  0.52947643   1.5132301                  4   1    0 days 0.23         NEOCPV0646
A10a1Gd 21.5  0.15  K18BI  31.83589  100.19061  220.75238    6.48873  0.5600577  0.50938959   1.5527540                  4   1    0 days 0.23         NEOCPV0647
A10a1Gd 21.5  0.15  K18BI  30.07024   99.51766  221.36557    6.73325  0.5780707  0.48875839   1.5961483                  4   1    0 days 0.23         NEOCPV0648
A10a1Gd 21.5  0.15  K18BI  28.32567   98.89320  221.93740    6.97920  0.5960406  0.46762143   1.6438914                  4   1    0 days 0.23         NEOCPV0649
A10a1Gd 21.5  0.15  K18BI  26.60403   98.31317  222.47158    7.22639  0.6139685  0.44601616   1.6965591                  4   1    0 days 0.23         NEOCPV0650
A10a1Gd 21.5  0.15  K18BI  24.90726   97.77351  222.97168    7.47481  0.6318554  0.42398478   1.7548333                  4   1    0 days 0.23         NEOCPV0651
A10a1Gd 21.5  0.15  K18BI  23.23759   97.26996  223.44098    7.72445  0.6497022  0.40157699   1.8195200                  4   1    0 days 0.23         NEOCPV0652
A10a1Gd 21.5  0.15  K18BI  21.59680   96.80003  223.88198    7.97518  0.6675101  0.37883768   1.8916202                  4   1    0 days 0.23         NEOCPV0653
A10a1Gd 21.5  0.15  K18BI  19.98699   96.36071  224.29719    8.22699  0.6852801  0.35581995   1.9723433                  4   1    0 days 0.23         NEOCPV0654
A10a1Gd 21.4  0.15  K18BI 346.64822   61.65478   70.38971    8.24373  0.6934920  0.23606934   2.5928436                  4   1    0 days 0.24         NEOCPV0655
A10a1Gd 21.4  0.15  K18BI 345.15341   61.25183   70.72823    8.04835  0.6706731  0.25928182   2.4356862                  4   1    0 days 0.24         NEOCPV0656
A10a1Gd 21.4  0.15  K18BI 343.61917   60.82453   71.08514    7.85244  0.6479595  0.28254221   2.3001023                  4   1    0 days 0.24         NEOCPV0657
A10a1Gd 21.4  0.15  K18BI 342.04886   60.37061   71.46195    7.65603  0.6253509  0.30577405   2.1820714                  4   1    0 days 0.24         NEOCPV0658
A10a1Gd 21.4  0.15  K18BI 340.44558   59.88796   71.86032    7.45912  0.6028467  0.32890908   2.0785101                  4   1    0 days 0.24         NEOCPV0659
A10a1Gd 21.4  0.15  K18BI 338.81245   59.37392   72.28200    7.26181  0.5804463  0.35188262   1.9870288                  4   1    0 days 0.24         NEOCPV0660
A10a1Gd 21.4  0.15  K18BI 337.15254   58.82543   72.72914    7.06409  0.5581494  0.37463507   1.9057405                  4   1    0 days 0.24         NEOCPV0661
A10a1Gd 21.4  0.15  K18BI 335.46899   58.23896   73.20406    6.86604  0.5359554  0.39711009   1.8331392                  4   1    0 days 0.24         NEOCPV0662
A10a1Gd 21.4  0.15  K18BI 333.76494   57.61048   73.70950    6.66764  0.5138639  0.41925570   1.7680046                  4   1    0 days 0.24         NEOCPV0663
A10a1Gd 21.4  0.15  K18BI 332.04362   56.93587   74.24819    6.46903  0.4918747  0.44102393   1.7093380                  4   1    0 days 0.24         NEOCPV0664
A10a1Gd 21.4  0.15  K18BI 330.30838   56.21026   74.82338    6.27024  0.4699875  0.46237060   1.6563136                  4   1    0 days 0.24         NEOCPV0665
A10a1Gd 21.4  0.15  K18BI 328.56313   55.42717   75.43905    6.07135  0.4482020  0.48324943   1.6082559                  4   1    0 days 0.24         NEOCPV0666
A10a1Gd 21.4  0.15  K18BI 326.81151   54.58080   76.09917    5.87241  0.4265182  0.50362570   1.5645789                  4   1    0 days 0.24         NEOCPV0667
A10a1Gd 21.4  0.15  K18BI 325.05812   53.66306   76.80851    5.67359  0.4049360  0.52345909   1.5248047                  4   1    0 days 0.24         NEOCPV0668
A10a1Gd 21.4  0.15  K18BI 323.30792   52.66486   77.57264    5.47496  0.3834559  0.54271453   1.4885214                  4   1    0 days 0.24         NEOCPV0669
A10a1Gd 21.4  0.15  K18BI 321.56669   51.57535   78.39797    5.27664  0.3620781  0.56135831   1.4553785                  4   1    0 days 0.23         NEOCPV0670
A10a1Gd 21.4  0.15  K18BI 319.84122   50.38197   79.29153    5.07883  0.3408035  0.57935833   1.4250755                  4   1    0 days 0.23         NEOCPV0671
A10a1Gd 21.4  0.15  K18BI 318.13942   49.06987   80.26159    4.88166  0.3196332  0.59668712   1.3973492                  4   1    0 days 0.23         NEOCPV0672
A10a1Gd 21.4  0.15  K18BI 316.47147   47.61995   81.31818    4.68536  0.2985688  0.61331245   1.3719813                  4   1    0 days 0.23         NEOCPV0673
A10a1Gd 21.4  0.15  K18BI 314.84921   46.01139   82.47163    4.49017  0.2776127  0.62921462   1.3487667                  4   1    0 days 0.23         NEOCPV0674
A10a1Gd 21.4  0.15  K18BI 313.28972   44.21365   83.73615    4.29650  0.2567684  0.64435064   1.3275612                  4   1    0 days 0.23         NEOCPV0675
A10a1Gd 21.4  0.15  K18BI 311.81166   42.19668   85.12485    4.10449  0.2360406  0.65872408   1.3081785                  4   1    0 days 0.23         NEOCPV0676
A10a1Gd 21.4  0.15  K18BI 310.44529   39.91077   86.65759    3.91481  0.2154363  0.67227872   1.2905351                  4   1    0 days 0.23         NEOCPV0677
A10a1Gd 21.3  0.15  K18BI 309.22830   37.30110   88.35288    3.72797  0.1949657  0.68500487   1.2745013                  4   1    0 days 0.24         NEOCPV0678
